user_id,timestamp,treatment,conversion,revenue,exposure_count,category,channel,event_type
USR_01508,2026-01-23 18:08:27,1,1,11289.0,12,Fashion,In-App Push Message,campaign_interaction
USR_00235,2026-01-23 18:26:25,1,0,0.0,3,Sports,In-App Push Message,campaign_interaction
USR_00119,2026-01-23 18:27:27,1,0,0.0,6,Home,Paid Search Ad,campaign_interaction
USR_01041,2026-01-23 18:38:46,1,0,0.0,10,Beauty,Retargeting Display Banner,campaign_interaction
USR_01666,2026-01-23 18:56:27,1,0,0.0,6,Home,In-App Push Message,campaign_interaction
USR_00272,2026-01-23 19:04:45,1,0,0.0,3,Fashion,In-App Push Message,campaign_interaction
USR_00154,2026-01-23 19:18:37,1,0,0.0,4,Fashion,Email Newsletter,campaign_interaction
USR_00074,2026-01-23 19:23:31,1,0,0.0,4,Sports,In-App Push Message,campaign_interaction
USR_00305,2026-01-23 19:25:21,1,0,0.0,12,Beauty,Retargeting Display Banner,campaign_interaction
USR_00584,2026-01-23 19:26:18,1,0,0.0,3,Beauty,In-App Push Message,campaign_interaction
USR_00881,2026-01-23 19:36:15,0,0,0.0,3,Fashion,Paid Search Ad,campaign_interaction
USR_00496,2026-01-23 19:50:36,1,0,0.0,2,Electronics,In-App Push Message,campaign_interaction
USR_01019,2026-01-23 19:51:02,1,0,0.0,9,Home,Email Newsletter,campaign_interaction
USR_01588,2026-01-23 19:56:39,1,0,0.0,7,Beauty,Paid Search Ad,campaign_interaction
USR_00688,2026-01-23 19:59:54,1,0,0.0,4,Electronics,Paid Search Ad,campaign_interaction
USR_01017,2026-01-23 20:08:40,1,0,0.0,4,Fashion,In-App Push Message,campaign_interaction
USR_00477,2026-01-23 20:45:27,1,0,0.0,2,Home,Paid Search Ad,campaign_interaction
USR_00805,2026-01-23 20:46:24,1,0,0.0,2,Sports,In-App Push Message,campaign_interaction
USR_00268,2026-01-23 20:48:26,1,0,0.0,10,Home,In-App Push Message,campaign_interaction
USR_01286,2026-01-23 20:50:06,1,0,0.0,9,Beauty,Retargeting Display Banner,campaign_interaction
USR_01753,2026-01-23 20:53:10,1,0,0.0,10,Beauty,Retargeting Display Banner,campaign_interaction
USR_00473,2026-01-23 21:01:50,1,0,0.0,4,Electronics,Paid Search Ad,campaign_interaction
USR_00069,2026-01-23 21:05:49,1,0,0.0,3,Home,Retargeting Display Banner,campaign_interaction
USR_01116,2026-01-23 21:16:05,1,0,0.0,8,Home,In-App Push Message,campaign_interaction
USR_01215,2026-01-23 21:16:43,1,0,0.0,6,Sports,Paid Search Ad,campaign_interaction
USR_00896,2026-01-23 21:24:41,1,0,0.0,7,Home,In-App Push Message,campaign_interaction
USR_00097,2026-01-23 21:24:54,1,1,11831.53,10,Fashion,Retargeting Display Banner,campaign_interaction
USR_01572,2026-01-23 21:31:31,1,1,11654.71,11,Beauty,Paid Search Ad,campaign_interaction
USR_00736,2026-01-23 21:39:04,1,0,0.0,10,Home,Retargeting Display Banner,campaign_interaction
USR_01740,2026-01-23 21:40:51,1,0,0.0,8,Electronics,Retargeting Display Banner,campaign_interaction
USR_00748,2026-01-23 21:45:59,1,0,0.0,1,Home,In-App Push Message,campaign_interaction
USR_01519,2026-01-23 21:51:47,0,0,0.0,6,Sports,In-App Push Message,campaign_interaction
USR_00628,2026-01-23 21:54:34,1,0,0.0,5,Home,Email Newsletter,campaign_interaction
USR_01731,2026-01-23 22:02:40,1,0,0.0,2,Beauty,Retargeting Display Banner,campaign_interaction
USR_00458,2026-01-23 22:14:01,0,0,0.0,1,Electronics,Paid Search Ad,campaign_interaction
USR_01159,2026-01-23 22:18:58,0,0,0.0,6,Fashion,Retargeting Display Banner,campaign_interaction
USR_01143,2026-01-23 22:27:24,1,0,0.0,12,Home,Paid Search Ad,campaign_interaction
USR_01141,2026-01-23 22:27:25,1,0,0.0,3,Home,Paid Search Ad,campaign_interaction
USR_01738,2026-01-23 22:44:28,1,0,0.0,2,Electronics,Email Newsletter,campaign_interaction
USR_01639,2026-01-23 22:49:26,0,0,0.0,6,Home,Paid Search Ad,campaign_interaction
USR_01457,2026-01-23 23:09:29,0,0,0.0,9,Fashion,In-App Push Message,campaign_interaction
USR_00789,2026-01-23 23:13:00,1,0,0.0,11,Fashion,In-App Push Message,campaign_interaction
USR_01071,2026-01-23 23:15:52,1,0,0.0,7,Electronics,In-App Push Message,campaign_interaction
USR_01409,2026-01-23 23:24:46,1,1,12061.61,2,Beauty,Paid Search Ad,campaign_interaction
USR_01184,2026-01-23 23:38:08,1,0,0.0,8,Electronics,In-App Push Message,campaign_interaction
USR_00402,2026-01-23 23:41:44,1,0,0.0,6,Beauty,Email Newsletter,campaign_interaction
USR_01146,2026-01-23 23:49:41,1,0,0.0,1,Beauty,Paid Search Ad,campaign_interaction
USR_01276,2026-01-23 23:50:29,0,0,0.0,5,Electronics,Retargeting Display Banner,campaign_interaction
USR_00807,2026-01-23 23:50:34,1,0,0.0,3,Fashion,Paid Search Ad,campaign_interaction
USR_01029,2026-01-23 23:59:06,1,0,0.0,7,Fashion,In-App Push Message,campaign_interaction
USR_01792,2026-01-24 00:12:55,1,0,0.0,9,Home,Paid Search Ad,campaign_interaction
USR_00591,2026-01-24 00:13:47,1,0,0.0,7,Home,Email Newsletter,campaign_interaction
USR_00409,2026-01-24 01:01:12,1,0,0.0,2,Home,In-App Push Message,campaign_interaction
USR_00963,2026-01-24 01:03:21,1,0,0.0,7,Electronics,In-App Push Message,campaign_interaction
USR_01635,2026-01-24 01:29:53,1,0,0.0,5,Beauty,Paid Search Ad,campaign_interaction
USR_01697,2026-01-24 02:14:33,1,0,0.0,4,Home,Paid Search Ad,campaign_interaction
USR_00642,2026-01-24 02:20:36,1,0,0.0,5,Sports,Retargeting Display Banner,campaign_interaction
USR_01960,2026-01-24 02:20:49,1,1,7268.63,1,Fashion,Retargeting Display Banner,campaign_interaction
USR_01770,2026-01-24 02:27:24,1,1,7431.17,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_01925,2026-01-24 02:28:34,1,0,0.0,12,Beauty,Email Newsletter,campaign_interaction
USR_00662,2026-01-24 02:31:18,1,0,0.0,1,Sports,In-App Push Message,campaign_interaction
USR_00610,2026-01-24 02:38:05,1,0,0.0,9,Sports,Email Newsletter,campaign_interaction
USR_01894,2026-01-24 02:50:07,0,0,0.0,3,Sports,Email Newsletter,campaign_interaction
USR_01553,2026-01-24 02:51:53,1,1,6556.49,8,Fashion,In-App Push Message,campaign_interaction
USR_00767,2026-01-24 03:05:48,1,0,0.0,4,Fashion,Email Newsletter,campaign_interaction
USR_00120,2026-01-24 03:10:05,1,0,0.0,6,Beauty,Retargeting Display Banner,campaign_interaction
USR_01397,2026-01-24 03:11:12,1,0,0.0,8,Sports,Email Newsletter,campaign_interaction
USR_01557,2026-01-24 03:14:20,1,0,0.0,5,Home,In-App Push Message,campaign_interaction
USR_00850,2026-01-24 03:16:30,1,0,0.0,3,Fashion,Paid Search Ad,campaign_interaction
USR_01797,2026-01-24 03:24:34,1,0,0.0,12,Sports,Retargeting Display Banner,campaign_interaction
USR_01237,2026-01-24 03:26:13,1,0,0.0,12,Sports,In-App Push Message,campaign_interaction
USR_01240,2026-01-24 03:33:08,0,0,0.0,11,Beauty,In-App Push Message,campaign_interaction
USR_00902,2026-01-24 03:44:30,1,1,1756.33,9,Sports,Paid Search Ad,campaign_interaction
USR_00908,2026-01-24 03:50:27,1,0,0.0,12,Sports,Paid Search Ad,campaign_interaction
USR_00769,2026-01-24 03:54:23,1,1,16332.53,3,Electronics,Retargeting Display Banner,campaign_interaction
USR_01167,2026-01-24 03:59:21,1,1,13185.53,7,Sports,In-App Push Message,campaign_interaction
USR_00229,2026-01-24 04:01:33,0,0,0.0,12,Sports,Email Newsletter,campaign_interaction
USR_01341,2026-01-24 04:09:58,1,0,0.0,10,Beauty,Paid Search Ad,campaign_interaction
USR_00840,2026-01-24 04:15:44,1,0,0.0,7,Electronics,Email Newsletter,campaign_interaction
USR_01004,2026-01-24 04:43:06,1,1,10241.37,1,Electronics,In-App Push Message,campaign_interaction
USR_01338,2026-01-24 04:58:17,1,0,0.0,8,Fashion,Paid Search Ad,campaign_interaction
USR_00932,2026-01-24 05:07:27,1,0,0.0,3,Home,Paid Search Ad,campaign_interaction
USR_01428,2026-01-24 05:08:47,1,0,0.0,9,Home,Email Newsletter,campaign_interaction
USR_00469,2026-01-24 05:10:46,1,0,0.0,2,Beauty,Retargeting Display Banner,campaign_interaction
USR_01165,2026-01-24 05:28:49,1,0,0.0,8,Fashion,Retargeting Display Banner,campaign_interaction
USR_01263,2026-01-24 05:28:53,1,0,0.0,2,Home,Paid Search Ad,campaign_interaction
USR_01364,2026-01-24 05:35:43,1,0,0.0,11,Sports,Retargeting Display Banner,campaign_interaction
USR_01792,2026-01-24 05:35:48,1,0,0.0,12,Beauty,Retargeting Display Banner,campaign_interaction
USR_01228,2026-01-24 05:41:55,0,0,0.0,7,Fashion,In-App Push Message,campaign_interaction
USR_00183,2026-01-24 05:49:52,1,0,0.0,3,Home,Paid Search Ad,campaign_interaction
USR_00941,2026-01-24 05:51:59,1,1,9555.22,3,Sports,Retargeting Display Banner,campaign_interaction
USR_01300,2026-01-24 06:15:32,1,0,0.0,4,Fashion,Paid Search Ad,campaign_interaction
USR_01658,2026-01-24 06:23:54,0,0,0.0,2,Sports,In-App Push Message,campaign_interaction
USR_01724,2026-01-24 06:30:23,1,0,0.0,1,Beauty,Paid Search Ad,campaign_interaction
USR_00229,2026-01-24 06:35:30,1,0,0.0,1,Beauty,Paid Search Ad,campaign_interaction
USR_00883,2026-01-24 06:38:53,0,0,0.0,12,Electronics,Retargeting Display Banner,campaign_interaction
USR_01719,2026-01-24 06:43:31,1,0,0.0,7,Beauty,Email Newsletter,campaign_interaction
USR_00781,2026-01-24 06:53:04,1,0,0.0,7,Electronics,Retargeting Display Banner,campaign_interaction
USR_00294,2026-01-24 06:57:31,0,0,0.0,2,Home,Retargeting Display Banner,campaign_interaction
USR_00474,2026-01-24 07:33:25,0,0,0.0,2,Fashion,In-App Push Message,campaign_interaction
USR_00497,2026-01-24 07:40:43,1,0,0.0,10,Beauty,Retargeting Display Banner,campaign_interaction
USR_01635,2026-01-24 07:43:37,1,0,0.0,5,Beauty,In-App Push Message,campaign_interaction
USR_01576,2026-01-24 07:47:45,1,1,13435.11,2,Electronics,Email Newsletter,campaign_interaction
USR_00864,2026-01-24 07:57:26,1,0,0.0,6,Beauty,Email Newsletter,campaign_interaction
USR_01944,2026-01-24 07:57:29,1,0,0.0,11,Sports,Email Newsletter,campaign_interaction
USR_01246,2026-01-24 07:58:12,1,0,0.0,4,Fashion,Paid Search Ad,campaign_interaction
USR_01043,2026-01-24 08:03:02,1,1,8271.39,7,Fashion,In-App Push Message,campaign_interaction
USR_00681,2026-01-24 08:06:17,1,0,0.0,7,Home,In-App Push Message,campaign_interaction
USR_01743,2026-01-24 08:27:09,1,0,0.0,4,Sports,Paid Search Ad,campaign_interaction
USR_00260,2026-01-24 08:30:14,0,0,0.0,3,Fashion,Retargeting Display Banner,campaign_interaction
USR_01910,2026-01-24 08:33:28,1,0,0.0,11,Electronics,Retargeting Display Banner,campaign_interaction
USR_01637,2026-01-24 08:43:13,1,0,0.0,10,Sports,In-App Push Message,campaign_interaction
USR_01226,2026-01-24 09:00:32,1,1,8974.18,12,Home,Retargeting Display Banner,campaign_interaction
USR_01680,2026-01-24 09:07:01,1,1,2138.75,4,Electronics,In-App Push Message,campaign_interaction
USR_00513,2026-01-24 09:17:17,1,0,0.0,12,Beauty,Paid Search Ad,campaign_interaction
USR_00728,2026-01-24 09:22:36,1,0,0.0,6,Electronics,In-App Push Message,campaign_interaction
USR_01758,2026-01-24 09:30:45,1,1,14185.7,2,Electronics,Retargeting Display Banner,campaign_interaction
USR_00863,2026-01-24 09:35:30,0,1,1504.88,1,Home,Email Newsletter,campaign_interaction
USR_01245,2026-01-24 09:36:42,1,0,0.0,5,Beauty,Retargeting Display Banner,campaign_interaction
USR_00977,2026-01-24 09:49:42,1,0,0.0,12,Sports,In-App Push Message,campaign_interaction
USR_00339,2026-01-24 10:10:01,1,0,0.0,10,Home,Paid Search Ad,campaign_interaction
USR_00193,2026-01-24 10:13:36,1,0,0.0,5,Home,Retargeting Display Banner,campaign_interaction
USR_01835,2026-01-24 10:19:45,1,0,0.0,4,Home,In-App Push Message,campaign_interaction
USR_01932,2026-01-24 10:25:32,1,0,0.0,7,Fashion,Paid Search Ad,campaign_interaction
USR_00494,2026-01-24 10:31:43,1,0,0.0,6,Electronics,Retargeting Display Banner,campaign_interaction
USR_01682,2026-01-24 10:41:59,1,0,0.0,11,Home,Email Newsletter,campaign_interaction
USR_01641,2026-01-24 10:48:30,1,0,0.0,11,Home,In-App Push Message,campaign_interaction
USR_01451,2026-01-24 11:01:00,1,0,0.0,3,Fashion,In-App Push Message,campaign_interaction
USR_00266,2026-01-24 11:12:53,1,0,0.0,10,Sports,Retargeting Display Banner,campaign_interaction
USR_01021,2026-01-24 11:15:21,1,0,0.0,10,Sports,In-App Push Message,campaign_interaction
USR_00610,2026-01-24 11:26:21,1,0,0.0,2,Sports,Retargeting Display Banner,campaign_interaction
USR_00988,2026-01-24 11:42:25,0,0,0.0,10,Beauty,Email Newsletter,campaign_interaction
USR_01628,2026-01-24 11:56:45,1,0,0.0,12,Fashion,Paid Search Ad,campaign_interaction
USR_01767,2026-01-24 12:00:56,1,0,0.0,11,Electronics,Paid Search Ad,campaign_interaction
USR_00563,2026-01-24 12:04:35,1,1,15797.97,6,Beauty,In-App Push Message,campaign_interaction
USR_01094,2026-01-24 12:10:16,1,0,0.0,2,Fashion,Retargeting Display Banner,campaign_interaction
USR_01120,2026-01-24 12:11:21,1,0,0.0,8,Fashion,Retargeting Display Banner,campaign_interaction
USR_01442,2026-01-24 12:22:40,1,0,0.0,12,Beauty,Retargeting Display Banner,campaign_interaction
USR_00445,2026-01-24 12:24:32,1,0,0.0,4,Beauty,In-App Push Message,campaign_interaction
USR_00907,2026-01-24 12:26:15,1,1,12221.53,7,Home,Retargeting Display Banner,campaign_interaction
USR_00451,2026-01-24 12:29:39,1,1,13571.66,11,Fashion,Paid Search Ad,campaign_interaction
USR_01672,2026-01-24 12:30:58,0,0,0.0,11,Beauty,Email Newsletter,campaign_interaction
USR_00691,2026-01-24 12:32:28,1,0,0.0,1,Sports,In-App Push Message,campaign_interaction
USR_00880,2026-01-24 12:42:47,1,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_01860,2026-01-24 12:52:07,1,0,0.0,6,Home,In-App Push Message,campaign_interaction
USR_01134,2026-01-24 13:04:55,1,0,0.0,2,Sports,Paid Search Ad,campaign_interaction
USR_01151,2026-01-24 13:07:15,1,0,0.0,4,Home,Paid Search Ad,campaign_interaction
USR_01246,2026-01-24 13:13:21,1,0,0.0,4,Beauty,Email Newsletter,campaign_interaction
USR_00787,2026-01-24 13:15:09,1,1,12681.04,1,Sports,In-App Push Message,campaign_interaction
USR_01514,2026-01-24 13:16:23,1,0,0.0,4,Electronics,In-App Push Message,campaign_interaction
USR_00123,2026-01-24 13:28:02,1,0,0.0,1,Beauty,Retargeting Display Banner,campaign_interaction
USR_00153,2026-01-24 13:34:45,0,0,0.0,9,Sports,Retargeting Display Banner,campaign_interaction
USR_00860,2026-01-24 13:37:17,0,1,5103.2,10,Home,Paid Search Ad,campaign_interaction
USR_01959,2026-01-24 13:40:28,0,0,0.0,4,Home,In-App Push Message,campaign_interaction
USR_00461,2026-01-24 13:55:49,1,0,0.0,4,Beauty,Email Newsletter,campaign_interaction
USR_01819,2026-01-24 14:09:53,1,0,0.0,1,Sports,In-App Push Message,campaign_interaction
USR_00244,2026-01-24 14:23:52,1,0,0.0,7,Sports,Retargeting Display Banner,campaign_interaction
USR_01932,2026-01-24 14:37:13,1,0,0.0,11,Home,Paid Search Ad,campaign_interaction
USR_01612,2026-01-24 14:43:32,1,0,0.0,7,Electronics,Email Newsletter,campaign_interaction
USR_00787,2026-01-24 15:17:17,1,0,0.0,6,Fashion,In-App Push Message,campaign_interaction
USR_01976,2026-01-24 15:24:42,1,0,0.0,5,Sports,Paid Search Ad,campaign_interaction
USR_00331,2026-01-24 15:28:57,1,0,0.0,2,Electronics,Paid Search Ad,campaign_interaction
USR_01218,2026-01-24 15:39:01,1,1,13432.34,7,Fashion,Retargeting Display Banner,campaign_interaction
USR_00453,2026-01-24 15:44:44,1,0,0.0,12,Fashion,Email Newsletter,campaign_interaction
USR_01968,2026-01-24 15:47:55,1,0,0.0,8,Sports,Email Newsletter,campaign_interaction
USR_00491,2026-01-24 16:00:33,0,0,0.0,4,Fashion,In-App Push Message,campaign_interaction
USR_00063,2026-01-24 16:03:29,1,1,7896.41,2,Beauty,In-App Push Message,campaign_interaction
USR_01057,2026-01-24 16:03:48,1,0,0.0,9,Electronics,Retargeting Display Banner,campaign_interaction
USR_01691,2026-01-24 16:11:34,1,0,0.0,7,Beauty,Email Newsletter,campaign_interaction
USR_00627,2026-01-24 16:16:11,1,0,0.0,12,Sports,Retargeting Display Banner,campaign_interaction
USR_00955,2026-01-24 16:29:52,1,0,0.0,6,Home,In-App Push Message,campaign_interaction
USR_00768,2026-01-24 16:36:54,1,0,0.0,4,Fashion,Retargeting Display Banner,campaign_interaction
USR_00835,2026-01-24 16:37:40,1,0,0.0,5,Fashion,In-App Push Message,campaign_interaction
USR_01104,2026-01-24 16:38:43,1,0,0.0,11,Sports,Email Newsletter,campaign_interaction
USR_00410,2026-01-24 16:38:46,1,1,13205.59,2,Beauty,Retargeting Display Banner,campaign_interaction
USR_01981,2026-01-24 16:42:47,0,1,9903.6,1,Home,Paid Search Ad,campaign_interaction
USR_01812,2026-01-24 17:02:49,1,0,0.0,2,Electronics,Email Newsletter,campaign_interaction
USR_00964,2026-01-24 17:12:50,1,0,0.0,4,Fashion,Email Newsletter,campaign_interaction
USR_00309,2026-01-24 17:17:58,1,0,0.0,5,Home,Paid Search Ad,campaign_interaction
USR_01369,2026-01-24 17:30:31,1,1,10035.4,6,Home,Email Newsletter,campaign_interaction
USR_01919,2026-01-24 17:32:22,0,0,0.0,4,Home,Email Newsletter,campaign_interaction
USR_01132,2026-01-24 17:38:31,1,0,0.0,6,Fashion,Retargeting Display Banner,campaign_interaction
USR_00988,2026-01-24 18:06:55,1,0,0.0,2,Beauty,Email Newsletter,campaign_interaction
USR_01891,2026-01-24 18:12:21,0,1,16177.01,1,Beauty,Retargeting Display Banner,campaign_interaction
USR_01057,2026-01-24 18:17:01,1,0,0.0,7,Fashion,Retargeting Display Banner,campaign_interaction
USR_00767,2026-01-24 18:34:50,0,0,0.0,7,Fashion,Paid Search Ad,campaign_interaction
USR_00111,2026-01-24 18:40:06,1,0,0.0,4,Home,Paid Search Ad,campaign_interaction
USR_01520,2026-01-24 18:42:24,1,0,0.0,1,Home,Email Newsletter,campaign_interaction
USR_01034,2026-01-24 18:44:16,1,0,0.0,3,Fashion,Paid Search Ad,campaign_interaction
USR_00128,2026-01-24 18:51:39,1,0,0.0,5,Home,In-App Push Message,campaign_interaction
USR_01098,2026-01-24 18:54:18,0,0,0.0,7,Beauty,Paid Search Ad,campaign_interaction
USR_00443,2026-01-24 18:58:31,1,0,0.0,11,Electronics,Email Newsletter,campaign_interaction
USR_01568,2026-01-24 19:01:15,0,1,11640.22,3,Sports,Email Newsletter,campaign_interaction
USR_00884,2026-01-24 19:05:25,1,0,0.0,8,Beauty,Paid Search Ad,campaign_interaction
USR_00242,2026-01-24 19:09:50,1,0,0.0,11,Sports,In-App Push Message,campaign_interaction
USR_01561,2026-01-24 19:11:10,1,0,0.0,5,Home,Retargeting Display Banner,campaign_interaction
USR_00873,2026-01-24 19:25:41,1,0,0.0,9,Sports,Paid Search Ad,campaign_interaction
USR_00571,2026-01-24 19:26:21,0,0,0.0,9,Electronics,Paid Search Ad,campaign_interaction
USR_01173,2026-01-24 19:35:28,1,0,0.0,12,Fashion,Email Newsletter,campaign_interaction
USR_01857,2026-01-24 19:38:31,1,0,0.0,4,Electronics,Email Newsletter,campaign_interaction
USR_01272,2026-01-24 19:41:43,1,1,16843.47,2,Fashion,Retargeting Display Banner,campaign_interaction
USR_01644,2026-01-24 20:04:25,1,0,0.0,5,Home,In-App Push Message,campaign_interaction
USR_00105,2026-01-24 20:09:28,1,0,0.0,9,Electronics,Retargeting Display Banner,campaign_interaction
USR_00056,2026-01-24 20:09:47,0,0,0.0,2,Sports,In-App Push Message,campaign_interaction
USR_01978,2026-01-24 20:10:36,0,0,0.0,4,Fashion,In-App Push Message,campaign_interaction
USR_01149,2026-01-24 20:13:36,1,0,0.0,4,Sports,In-App Push Message,campaign_interaction
USR_00902,2026-01-24 20:18:20,1,0,0.0,12,Home,Paid Search Ad,campaign_interaction
USR_00578,2026-01-24 20:29:57,1,1,7983.18,4,Sports,Paid Search Ad,campaign_interaction
USR_00003,2026-01-24 20:44:19,1,0,0.0,7,Fashion,Retargeting Display Banner,campaign_interaction
USR_00634,2026-01-24 20:53:30,1,0,0.0,3,Beauty,Email Newsletter,campaign_interaction
USR_00287,2026-01-24 21:25:56,1,1,4025.2,8,Electronics,Paid Search Ad,campaign_interaction
USR_00170,2026-01-24 21:48:57,0,0,0.0,10,Fashion,Retargeting Display Banner,campaign_interaction
USR_00053,2026-01-24 22:08:24,1,1,4602.25,5,Sports,Email Newsletter,campaign_interaction
USR_00057,2026-01-24 22:12:47,1,0,0.0,5,Sports,Email Newsletter,campaign_interaction
USR_01313,2026-01-24 22:16:43,1,0,0.0,7,Home,Email Newsletter,campaign_interaction
USR_00413,2026-01-24 22:23:00,1,0,0.0,4,Electronics,Email Newsletter,campaign_interaction
USR_00207,2026-01-24 22:23:21,1,0,0.0,10,Beauty,Paid Search Ad,campaign_interaction
USR_01226,2026-01-24 22:35:49,1,0,0.0,8,Electronics,Retargeting Display Banner,campaign_interaction
USR_01451,2026-01-24 22:47:16,1,0,0.0,3,Beauty,Retargeting Display Banner,campaign_interaction
USR_00535,2026-01-24 22:47:36,0,0,0.0,3,Home,Email Newsletter,campaign_interaction
USR_00141,2026-01-24 22:48:09,1,0,0.0,7,Sports,Paid Search Ad,campaign_interaction
USR_00534,2026-01-24 22:50:37,1,0,0.0,10,Sports,Paid Search Ad,campaign_interaction
USR_00078,2026-01-24 23:00:11,1,0,0.0,8,Electronics,Email Newsletter,campaign_interaction
USR_01478,2026-01-24 23:07:36,1,0,0.0,11,Home,Email Newsletter,campaign_interaction
USR_00282,2026-01-24 23:12:28,1,1,13860.44,1,Sports,Retargeting Display Banner,campaign_interaction
USR_00869,2026-01-24 23:18:56,1,0,0.0,10,Beauty,Email Newsletter,campaign_interaction
USR_00660,2026-01-24 23:36:12,1,0,0.0,3,Home,Retargeting Display Banner,campaign_interaction
USR_01297,2026-01-24 23:37:03,0,1,15646.74,7,Fashion,Paid Search Ad,campaign_interaction
USR_01763,2026-01-24 23:37:03,0,0,0.0,6,Beauty,Paid Search Ad,campaign_interaction
